Customer ID,edad,genero,ubicacion,suscripcion,abandono,compras_registradas,gasto_total_usd,gasto_promedio_usd,primera_compra,ultima_compra,recencia_dias,cluster,segmento,recencia_log
2217,41,Male,Vermont,No,0,16,809.1,50.57,2022-07-12,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
2218,35,Male,Indiana,No,0,43,2273.5,52.87,2022-01-25,2024-12-31,0,1,Clientes de alto valor activos,0.0
2219,67,Male,Idaho,No,0,21,1182.2,56.3,2022-02-09,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2220,33,Male,Minnesota,No,0,17,891.3,52.43,2022-04-01,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2221,19,Male,Wyoming,No,0,48,2381.0,49.6,2022-01-07,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2222,25,Male,Kansas,No,0,35,1974.9,56.43,2022-01-20,2024-12-31,0,1,Clientes de alto valor activos,0.0
2223,32,Male,Georgia,No,0,31,1452.2,46.85,2022-02-07,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2224,30,Male,Kansas,No,0,6,392.6,65.43,2022-03-25,2024-09-08,114,0,Clientes de baja actividad,4.74493212836325
2225,18,Male,Nebraska,No,0,39,2112.7,54.17,2022-01-30,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
2226,38,Male,Washington,No,0,19,898.0,47.26,2022-03-06,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2227,22,Male,Missouri,No,0,29,1457.6,50.26,2022-02-14,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2228,40,Male,Washington,No,0,43,2223.1,51.7,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2229,54,Male,Kansas,No,1,6,206.0,34.33,2022-11-05,2024-04-16,259,0,Clientes de baja actividad,5.560681631015528
2230,70,Male,Minnesota,No,0,51,2762.1,54.16,2022-03-19,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2231,52,Male,Colorado,No,0,34,1873.8,55.11,2022-02-25,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
2232,34,Male,Utah,No,0,2,113.8,56.9,2023-10-07,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2233,65,Male,North Carolina,No,0,15,735.8,49.05,2022-02-01,2024-10-24,68,0,Clientes de baja actividad,4.23410650459726
2234,38,Male,Florida,No,0,49,2358.8,48.14,2022-02-12,2024-12-31,0,1,Clientes de alto valor activos,0.0
2235,35,Male,New Hampshire,No,0,27,1628.5,60.31,2022-04-06,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2236,40,Male,Illinois,No,0,45,2366.3,52.58,2022-01-12,2024-12-15,16,1,Clientes de alto valor activos,2.833213344056216
2237,23,Male,Louisiana,No,0,19,948.3,49.91,2022-05-09,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2238,45,Male,Alabama,No,0,32,1640.8,51.28,2022-02-10,2024-12-12,19,3,Clientes valiosos en riesgo,2.995732273553991
2239,40,Male,Florida,No,0,19,1105.4,58.18,2022-01-14,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2240,42,Male,Alabama,No,0,42,2258.9,53.78,2022-02-01,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2241,57,Male,California,No,0,19,1013.1,53.32,2022-01-14,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2242,18,Male,Maryland,No,1,4,180.5,45.12,2023-02-26,2023-08-26,493,0,Clientes de baja actividad,6.202535517187923
2243,18,Male,Nevada,No,0,6,363.5,60.58,2022-05-07,2024-11-23,38,0,Clientes de baja actividad,3.6635616461296463
2244,56,Male,Massachusetts,No,0,14,712.4,50.89,2022-03-06,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2245,35,Male,South Carolina,No,0,23,1205.2,52.4,2022-03-05,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2246,49,Male,Delaware,No,0,46,2136.8,46.45,2022-01-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2247,49,Male,Hawaii,No,0,40,2239.7,55.99,2022-02-06,2024-12-31,0,1,Clientes de alto valor activos,0.0
2248,34,Male,Florida,No,0,19,945.0,49.74,2022-05-15,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
2249,63,Male,Rhode Island,No,0,20,1063.5,53.18,2022-05-08,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2250,42,Male,Wyoming,No,0,30,1785.7,59.52,2022-01-08,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2251,41,Male,Colorado,No,1,20,1027.4,51.37,2022-02-06,2024-08-29,124,0,Clientes de baja actividad,4.8283137373023015
2252,26,Male,Virginia,No,0,23,1065.3,46.32,2022-01-15,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2253,48,Male,Nebraska,No,0,22,1250.9,56.86,2022-05-19,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2254,62,Male,Oklahoma,No,0,23,1214.7,52.81,2022-04-04,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
2255,24,Male,North Dakota,No,0,45,2455.5,54.57,2022-01-13,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2256,48,Male,Michigan,No,0,43,2263.5,52.64,2022-06-19,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
2257,31,Male,California,No,0,34,1574.2,46.3,2022-04-21,2024-10-31,61,3,Clientes valiosos en riesgo,4.127134385045092
2258,41,Male,Tennessee,No,0,7,443.6,63.37,2022-01-08,2024-09-07,115,0,Clientes de baja actividad,4.7535901911063645
2259,24,Male,Ohio,No,0,45,2492.4,55.39,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2260,60,Male,Florida,No,0,25,1207.1,48.28,2022-04-13,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
2261,38,Male,Missouri,No,0,17,847.4,49.85,2022-07-20,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2262,58,Male,South Carolina,No,0,13,792.9,60.99,2022-03-19,2024-12-05,26,0,Clientes de baja actividad,3.295836866004329
2263,53,Male,Arizona,No,0,51,2663.5,52.23,2022-01-28,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2264,44,Male,Indiana,No,0,43,2150.7,50.02,2022-02-15,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2265,51,Male,North Dakota,No,0,51,2675.6,52.46,2022-01-02,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2266,36,Male,Montana,No,0,11,449.1,40.83,2022-04-21,2024-09-02,120,0,Clientes de baja actividad,4.795790545596741
2267,20,Male,Missouri,No,0,33,1716.7,52.02,2022-02-12,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
2268,32,Male,Kentucky,No,0,38,1919.4,50.51,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2269,66,Male,Georgia,No,0,16,789.1,49.32,2022-03-20,2024-11-25,36,0,Clientes de baja actividad,3.6109179126442243
2270,49,Male,Kentucky,No,0,28,1436.6,51.31,2022-01-29,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2271,27,Male,Georgia,No,0,8,486.3,60.79,2022-07-31,2024-11-23,38,0,Clientes de baja actividad,3.6635616461296463
2272,29,Male,Alaska,No,0,50,2842.9,56.86,2022-01-26,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2273,29,Male,Maine,No,0,45,2270.4,50.45,2022-03-08,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2274,55,Male,New Mexico,No,0,14,774.8,55.34,2022-04-17,2024-10-04,88,0,Clientes de baja actividad,4.48863636973214
2275,57,Male,New York,No,0,39,2034.1,52.16,2022-03-03,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2276,29,Male,Oklahoma,No,0,11,449.7,40.88,2022-04-02,2024-10-18,74,0,Clientes de baja actividad,4.31748811353631
2277,31,Male,Wyoming,No,0,26,1196.6,46.02,2022-01-23,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
2278,25,Male,Alabama,No,0,19,1053.1,55.43,2022-02-14,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
2279,61,Male,Maryland,No,0,7,416.9,59.56,2022-04-17,2024-09-08,114,0,Clientes de baja actividad,4.74493212836325
2280,53,Male,West Virginia,No,0,36,1772.5,49.24,2022-01-13,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2281,22,Male,Kentucky,No,0,32,1818.8,56.84,2022-02-12,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
2282,28,Male,Kansas,No,0,42,2208.5,52.58,2022-04-19,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
2283,18,Male,Idaho,No,1,9,365.6,40.62,2022-05-15,2024-06-05,209,0,Clientes de baja actividad,5.3471075307174685
2284,44,Male,Ohio,No,0,35,1742.9,49.8,2022-01-27,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2285,32,Male,Iowa,No,0,21,1195.5,56.93,2022-04-04,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2286,34,Male,Michigan,No,0,39,2226.0,57.08,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2287,67,Male,South Dakota,No,1,36,1818.5,50.51,2022-01-31,2024-09-10,112,3,Clientes valiosos en riesgo,4.727387818712341
2288,66,Male,Nebraska,No,0,7,371.4,53.06,2022-10-13,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
2289,28,Male,California,No,0,51,2464.4,48.32,2022-03-05,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2290,70,Male,Nevada,No,0,48,2812.6,58.6,2022-07-05,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2291,37,Male,Kansas,No,0,24,1242.9,51.79,2022-02-02,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2292,28,Male,Ohio,No,1,14,679.0,48.5,2022-11-11,2024-08-28,125,0,Clientes de baja actividad,4.836281906951478
2293,43,Male,Vermont,No,0,32,1657.8,51.81,2022-01-07,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2294,37,Male,Georgia,No,0,17,886.7,52.16,2022-01-19,2024-10-15,77,0,Clientes de baja actividad,4.356708826689592
2295,54,Male,Maryland,No,0,41,2346.8,57.24,2022-01-01,2024-12-31,0,1,Clientes de alto valor activos,0.0
2296,50,Male,Connecticut,No,0,46,2468.1,53.65,2022-01-09,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2297,46,Male,Washington,No,0,51,2730.1,53.53,2022-01-07,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
2298,60,Male,California,No,0,2,81.5,40.75,2022-10-19,2024-05-27,218,0,Clientes de baja actividad,5.389071729816501
2299,40,Male,Montana,No,0,11,673.5,61.23,2022-09-06,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2300,64,Male,Idaho,No,0,49,2715.0,55.41,2022-01-06,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2301,18,Male,Pennsylvania,No,0,39,1984.7,50.89,2022-01-12,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2302,37,Male,Maine,No,0,22,1170.6,53.21,2022-01-15,2024-10-26,66,0,Clientes de baja actividad,4.204692619390966
2303,36,Male,Montana,No,0,39,1875.7,48.09,2022-03-26,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
2304,51,Male,New Jersey,No,0,32,1687.0,52.72,2022-02-15,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
2305,26,Male,Louisiana,No,0,10,476.3,47.63,2022-01-20,2024-12-13,18,2,Clientes recientes en desarrollo,2.9444389791664403
2306,68,Male,Maine,No,0,48,2327.9,48.5,2022-01-21,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2307,27,Male,Florida,No,0,9,486.8,54.09,2022-07-01,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
2308,28,Male,Missouri,No,0,31,1647.2,53.14,2022-02-01,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2309,49,Male,North Dakota,No,1,23,1147.3,49.88,2022-03-09,2024-08-15,138,0,Clientes de baja actividad,4.9344739331306915
2310,70,Male,Connecticut,No,0,4,262.5,65.62,2022-09-01,2024-04-19,256,0,Clientes de baja actividad,5.54907608489522
2311,30,Male,Virginia,No,0,16,968.1,60.51,2022-02-11,2024-11-01,60,0,Clientes de baja actividad,4.110873864173311
2312,27,Male,Montana,No,0,11,417.9,37.99,2022-04-10,2024-12-10,21,0,Clientes de baja actividad,3.091042453358316
2313,19,Male,Vermont,No,0,20,903.2,45.16,2022-01-01,2024-10-23,69,0,Clientes de baja actividad,4.248495242049359
2314,64,Male,Georgia,No,0,37,1803.9,48.75,2022-01-13,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
2315,42,Male,Virginia,No,0,13,545.4,41.95,2022-02-11,2024-08-16,137,0,Clientes de baja actividad,4.927253685157205
2316,69,Male,Vermont,No,0,50,2500.7,50.01,2022-01-07,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2317,28,Male,Montana,No,1,8,442.4,55.3,2022-04-15,2024-03-10,296,0,Clientes de baja actividad,5.6937321388027
2318,47,Male,New Jersey,No,0,29,1522.9,52.51,2022-01-23,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2319,69,Male,Wyoming,No,0,31,1541.7,49.73,2022-03-03,2024-11-16,45,3,Clientes valiosos en riesgo,3.828641396489095
2320,56,Male,Maine,No,0,30,1678.4,55.95,2022-01-22,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
2321,28,Male,New Mexico,No,0,10,513.0,51.3,2022-02-12,2024-09-05,117,0,Clientes de baja actividad,4.770684624465665
2322,50,Male,Colorado,No,0,28,1474.7,52.67,2022-02-05,2024-12-11,20,3,Clientes valiosos en riesgo,3.044522437723423
2323,39,Male,Connecticut,No,0,22,1135.7,51.62,2022-03-07,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
2324,35,Male,Maryland,No,0,37,1884.0,50.92,2022-04-23,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2325,59,Male,Oregon,No,0,20,1112.1,55.6,2022-03-05,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2326,44,Male,New York,No,0,48,2666.3,55.55,2022-02-27,2024-12-15,16,1,Clientes de alto valor activos,2.833213344056216
2327,66,Male,Oklahoma,No,0,39,2184.6,56.02,2022-01-21,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
2328,20,Male,Alabama,No,1,23,1173.5,51.02,2022-06-10,2024-07-04,180,0,Clientes de baja actividad,5.198497031265826
2329,45,Male,North Dakota,No,0,30,1417.8,47.26,2022-03-26,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
2330,49,Male,Nebraska,No,0,43,2394.7,55.69,2022-04-02,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
2331,60,Male,Arizona,No,0,48,2431.2,50.65,2022-01-01,2024-12-14,17,1,Clientes de alto valor activos,2.8903717578961645
2332,61,Male,Illinois,No,0,11,648.6,58.96,2022-05-05,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
2333,36,Male,South Carolina,No,0,11,572.5,52.05,2022-08-27,2024-12-02,29,0,Clientes de baja actividad,3.4011973816621555
2334,33,Male,Kansas,No,1,2,121.7,60.85,2023-12-10,2024-04-07,268,0,Clientes de baja actividad,5.594711379601839
2335,49,Male,Kansas,No,0,8,505.9,63.24,2022-10-28,2024-11-11,50,0,Clientes de baja actividad,3.9318256327243257
2336,31,Male,Idaho,No,0,11,525.7,47.79,2022-01-16,2024-12-10,21,0,Clientes de baja actividad,3.091042453358316
2337,19,Male,California,No,0,12,609.1,50.76,2022-02-15,2024-11-15,46,0,Clientes de baja actividad,3.8501476017100584
2338,39,Male,North Dakota,No,0,6,229.4,38.23,2022-04-10,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2339,66,Male,Georgia,No,0,22,1114.6,50.66,2022-01-01,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
2340,25,Male,Illinois,No,1,25,1348.9,53.96,2022-02-12,2024-08-03,150,0,Clientes de baja actividad,5.017279836814924
2341,63,Male,Delaware,No,0,38,1821.3,47.93,2022-01-01,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
2342,56,Male,Connecticut,No,0,23,1129.5,49.11,2022-03-15,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
2343,20,Male,Tennessee,No,0,17,813.7,47.86,2022-06-19,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2344,58,Male,Maryland,No,1,45,2038.1,45.29,2022-01-09,2024-09-06,116,3,Clientes valiosos en riesgo,4.762173934797756
2345,34,Male,Rhode Island,No,0,15,757.5,50.5,2022-02-11,2024-10-31,61,0,Clientes de baja actividad,4.127134385045092
2346,28,Male,New York,No,0,24,1180.6,49.19,2022-01-16,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2347,22,Male,New Mexico,No,0,47,2449.0,52.11,2022-05-06,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
2348,37,Male,California,No,0,47,2406.6,51.2,2022-02-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2349,54,Male,Maine,No,0,17,761.3,44.78,2022-01-22,2024-11-09,52,0,Clientes de baja actividad,3.970291913552122
2350,65,Male,New York,No,0,41,2012.7,49.09,2022-02-02,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
2351,57,Male,Hawaii,No,0,22,1064.3,48.38,2022-02-03,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2352,38,Male,New Hampshire,No,0,26,1251.6,48.14,2022-01-24,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2353,70,Male,Nebraska,No,0,26,1216.5,46.79,2022-01-09,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
2354,56,Male,Montana,No,0,26,1328.2,51.08,2022-07-04,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2355,56,Male,Wisconsin,No,0,28,1308.0,46.71,2022-04-04,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2356,22,Male,Tennessee,No,0,13,588.5,45.27,2022-08-13,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
2357,57,Male,Montana,No,1,28,1498.6,53.52,2022-05-01,2024-10-06,86,3,Clientes valiosos en riesgo,4.465908118654584
2358,53,Male,Michigan,No,0,41,2099.6,51.21,2022-02-15,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2359,53,Male,Texas,No,0,39,1748.6,44.84,2022-01-13,2024-11-22,39,3,Clientes valiosos en riesgo,3.6888794541139363
2360,19,Male,Pennsylvania,No,0,45,2503.8,55.64,2022-03-19,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
2361,49,Male,New York,No,0,28,1327.6,47.41,2022-01-17,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
2362,44,Male,Alabama,No,0,31,1713.8,55.28,2022-01-27,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
2363,27,Male,Virginia,No,0,25,1314.3,52.57,2022-01-02,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
2364,60,Male,Pennsylvania,No,0,39,2166.5,55.55,2022-01-07,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
2365,62,Male,Mississippi,No,1,5,343.6,68.72,2022-05-12,2023-08-15,504,0,Clientes de baja actividad,6.22455842927536
2366,52,Male,Wyoming,No,0,33,1868.2,56.61,2022-01-01,2024-12-08,23,3,Clientes valiosos en riesgo,3.1780538303479458
2367,30,Male,New Mexico,No,0,33,1724.1,52.25,2022-01-01,2024-12-13,18,3,Clientes valiosos en riesgo,2.9444389791664403
2368,66,Male,North Dakota,No,0,29,1683.7,58.06,2022-01-02,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2369,29,Male,New Jersey,No,0,7,401.0,57.29,2022-03-10,2024-12-16,15,2,Clientes recientes en desarrollo,2.772588722239781
2370,24,Male,Vermont,No,1,25,1085.9,43.44,2022-03-25,2024-09-08,114,0,Clientes de baja actividad,4.74493212836325
2371,51,Male,Alaska,No,0,39,2044.1,52.41,2022-02-14,2024-12-31,0,1,Clientes de alto valor activos,0.0
2372,67,Male,Indiana,No,0,29,1464.0,50.48,2022-05-08,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
2373,50,Male,Alabama,No,0,10,512.4,51.24,2022-01-15,2024-10-05,87,0,Clientes de baja actividad,4.477336814478207
2374,37,Male,Michigan,No,0,22,1234.1,56.1,2022-04-13,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2375,69,Male,Washington,No,0,32,1578.4,49.32,2022-02-08,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
2376,60,Male,Virginia,No,0,19,977.1,51.43,2022-03-31,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
2377,21,Male,Tennessee,No,0,6,300.6,50.1,2022-06-08,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
2378,44,Male,South Dakota,No,0,23,1150.2,50.01,2022-06-11,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
2379,26,Male,New Hampshire,No,0,38,1786.2,47.01,2022-03-29,2024-12-31,0,1,Clientes de alto valor activos,0.0
2380,40,Male,South Dakota,No,0,23,1451.7,63.12,2022-02-07,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2381,41,Male,Pennsylvania,No,0,37,2066.8,55.86,2022-03-23,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
2382,62,Male,Wisconsin,No,0,24,1292.2,53.84,2022-04-30,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
2383,39,Male,California,No,1,45,2234.9,49.66,2022-02-15,2024-10-27,65,3,Clientes valiosos en riesgo,4.189654742026425
2384,53,Male,Rhode Island,No,0,26,1368.1,52.62,2022-02-10,2024-11-20,41,3,Clientes valiosos en riesgo,3.7376696182833684
2385,24,Male,Alabama,No,0,41,2257.9,55.07,2022-01-15,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
2386,41,Male,Oklahoma,No,0,13,856.6,65.89,2022-01-26,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
2387,19,Male,Illinois,No,0,15,783.5,52.23,2022-04-08,2024-11-05,56,0,Clientes de baja actividad,4.04305126783455
2388,36,Male,Tennessee,No,0,15,747.3,49.82,2022-03-12,2024-12-15,16,2,Clientes recientes en desarrollo,2.833213344056216
2389,21,Male,Alabama,No,1,11,626.6,56.96,2022-01-22,2024-03-10,296,0,Clientes de baja actividad,5.6937321388027
2390,25,Male,Kansas,No,0,18,1040.2,57.79,2022-03-08,2024-12-01,30,0,Clientes de baja actividad,3.4339872044851463
2391,65,Male,Arizona,No,0,25,1206.6,48.26,2022-02-27,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
2392,42,Male,Michigan,No,0,32,1878.8,58.71,2022-01-05,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
2393,40,Male,Missouri,No,0,37,1951.5,52.74,2022-03-31,2024-11-24,37,3,Clientes valiosos en riesgo,3.6375861597263857
